canonical_id,name,uberon,fma,ta2,system,laterality,scope
UBERON:0005442|left,Left abdominal external oblique muscle,UBERON:0005442,FMA:13335,,muscular,left,direct-source-geometry
UBERON:0011511|left,Left iliococcygeus muscle,UBERON:0011511,FMA:19092,,muscular,left,direct-source-geometry
FMA:9758,innermost intercostal muscle,,FMA:9758,,muscular,unspecified,direct-source-geometry
FMA:9757,internal intercostal muscle,,FMA:9757,,muscular,unspecified,direct-source-geometry
UBERON:0001100|right,Right pectoralis minor,UBERON:0001100,FMA:13109,,muscular,right,direct-source-geometry
UBERON:0001100|left,Left pectoralis minor,UBERON:0001100,FMA:13109,,muscular,left,direct-source-geometry
UBERON:0011528|left,Left pubococcygeus muscle,UBERON:0011528,FMA:19090,,muscular,left,direct-source-geometry
UBERON:0011512|left,Left puborectalis muscle,UBERON:0011512,FMA:19091,,muscular,left,direct-source-geometry
UBERON:0001125|right,Right serratus ventralis,UBERON:0001125,FMA:13397,,muscular,right,direct-source-geometry
UBERON:0001125|left,Left serratus ventralis,UBERON:0001125,FMA:13397,,muscular,left,direct-source-geometry
UBERON:0008779|right,Right subclavius,UBERON:0008779,FMA:13410,,muscular,right,direct-source-geometry
UBERON:0008779|left,Left subclavius,UBERON:0008779,FMA:13410,,muscular,left,direct-source-geometry
UBERON:0002404|right,Right transversus thoracis,UBERON:0002404,FMA:9760,,muscular,right,direct-source-geometry
UBERON:0002404|left,Left transversus thoracis,UBERON:0002404,FMA:9760,,muscular,left,direct-source-geometry
FMA:71314|right,Right set of levatores costarum breves,,FMA:71314,,muscular,right,direct-source-geometry
FMA:71314|left,Left set of levatores costarum breves,,FMA:71314,,muscular,left,direct-source-geometry
FMA:71313|right,Right set of levatores costarum longi,,FMA:71313,,muscular,right,direct-source-geometry
FMA:71313|left,Left set of levatores costarum longi,,FMA:71313,,muscular,left,direct-source-geometry
FMA:34696|right,Right sternocostal part of pectoralis major,,FMA:34696,,muscular,right,direct-source-geometry
FMA:34696|left,Left sternocostal part of pectoralis major,,FMA:34696,,muscular,left,direct-source-geometry
FMA:46442,tendinous arch of levator ani,,FMA:46442,,connective,unspecified,direct-source-geometry
UBERON:0036173|right,Right abductor digiti minimi of hand,UBERON:0036173,FMA:37382,,muscular,right,direct-source-geometry
UBERON:0036173|left,Left abductor digiti minimi of hand,UBERON:0036173,FMA:37382,,muscular,left,direct-source-geometry
FMA:34678|right,Right acromial part of deltoid,,FMA:34678,,muscular,right,direct-source-geometry
FMA:34678|left,Left acromial part of deltoid,,FMA:34678,,muscular,left,direct-source-geometry
FMA:34677|right,Right clavicular part of deltoid,,FMA:34677,,muscular,right,direct-source-geometry
FMA:34677|left,Left clavicular part of deltoid,,FMA:34677,,muscular,left,direct-source-geometry
UBERON:0011012|left,Left flexor pollicis brevis muscle,UBERON:0011012,FMA:37378,,muscular,left,direct-source-geometry
UBERON:0011012|right,Right flexor pollicis brevis muscle,UBERON:0011012,FMA:37378,,muscular,right,direct-source-geometry
UBERON:0036174|right,Right flexor digiti minimi brevis of hand,UBERON:0036174,FMA:37383,,muscular,right,direct-source-geometry
UBERON:0036174|left,Left flexor digiti minimi brevis of hand,UBERON:0036174,FMA:37383,,muscular,left,direct-source-geometry
FMA:39988|right,Right flexor retinaculum of wrist,,FMA:39988,,sensory,right,direct-source-geometry
FMA:39988|left,Left flexor retinaculum of wrist,,FMA:39988,,sensory,left,direct-source-geometry
UBERON:0001526|right,Right extensor carpi ulnaris muscle,UBERON:0001526,FMA:38506,,muscular,right,direct-source-geometry
UBERON:0001526|left,Left extensor carpi ulnaris muscle,UBERON:0001526,FMA:38506,,muscular,left,direct-source-geometry
FMA:38615|right,Right humeral head of flexor carpi ulnaris,,FMA:38615,,muscular,right,direct-source-geometry
FMA:38615|left,Left humeral head of flexor carpi ulnaris,,FMA:38615,,muscular,left,direct-source-geometry
FMA:38558|right,Right humeral head of pronator teres,,FMA:38558,,muscular,right,direct-source-geometry
FMA:38558|left,Left humeral head of pronator teres,,FMA:38558,,muscular,left,direct-source-geometry
UBERON:0003222|right,Right flexor digitorum superficialis,UBERON:0003222,FMA:38469,,muscular,right,direct-source-geometry
UBERON:0003222|left,Left flexor digitorum superficialis,UBERON:0003222,FMA:38469,,muscular,left,direct-source-geometry
FMA:23706|right,Right interosseous membrane of forearm,,FMA:23706,,connective,right,direct-source-geometry
FMA:23706|left,Left interosseous membrane of forearm,,FMA:23706,,connective,left,direct-source-geometry
FMA:37694|right,Right lateral head of triceps brachii,,FMA:37694,,muscular,right,direct-source-geometry
FMA:37694|left,Left lateral head of triceps brachii,,FMA:37694,,muscular,left,direct-source-geometry
UBERON:0007168|right,Right long head of biceps brachii,UBERON:0007168,FMA:37683,,muscular,right,direct-source-geometry
UBERON:0007168|left,Left long head of biceps brachii,UBERON:0007168,FMA:37683,,muscular,left,direct-source-geometry
FMA:37692|right,Right long head of triceps brachii,,FMA:37692,,muscular,right,direct-source-geometry
FMA:37692|left,Left long head of triceps brachii,,FMA:37692,,muscular,left,direct-source-geometry
FMA:37693|right,Right medial head of triceps brachii,,FMA:37693,,muscular,right,direct-source-geometry
FMA:37693|left,Left medial head of triceps brachii,,FMA:37693,,muscular,left,direct-source-geometry
FMA:46119|right,Right oblique head of adductor pollicis,,FMA:46119,,muscular,right,direct-source-geometry
FMA:46119|left,Left oblique head of adductor pollicis,,FMA:46119,,muscular,left,direct-source-geometry
UBERON:0036176|right,Right opponens digiti minimi of hand,UBERON:0036176,FMA:37384,,muscular,right,direct-source-geometry
UBERON:0036176|left,Left opponens digiti minimi of hand,UBERON:0036176,FMA:37384,,muscular,left,direct-source-geometry
UBERON:0008465|right,Right abductor pollicis brevis muscle,UBERON:0008465,FMA:37373,,muscular,right,direct-source-geometry
UBERON:0008465|left,Left abductor pollicis brevis muscle,UBERON:0008465,FMA:37373,,muscular,left,direct-source-geometry
UBERON:0001527|right,Right abductor pollicis longus,UBERON:0001527,FMA:38515,,muscular,right,direct-source-geometry
UBERON:0001527|left,Left abductor pollicis longus,UBERON:0001527,FMA:38515,,muscular,left,direct-source-geometry
UBERON:0002989|right,Right anconeus muscle,UBERON:0002989,FMA:37704,,muscular,right,direct-source-geometry
UBERON:0002989|left,Left anconeus muscle,UBERON:0002989,FMA:37704,,muscular,left,direct-source-geometry
UBERON:0001506|right,Right brachialis muscle,UBERON:0001506,FMA:37667,,muscular,right,direct-source-geometry
UBERON:0001506|left,Left brachialis muscle,UBERON:0001506,FMA:37667,,muscular,left,direct-source-geometry
UBERON:0011011|right,Right brachioradialis,UBERON:0011011,FMA:38485,,muscular,right,direct-source-geometry
UBERON:0011011|left,Left brachioradialis,UBERON:0011011,FMA:38485,,muscular,left,direct-source-geometry
UBERON:0001505|right,Right coracobrachialis muscle,UBERON:0001505,FMA:37664,,muscular,right,direct-source-geometry
UBERON:0001505|left,Left coracobrachialis muscle,UBERON:0001505,FMA:37664,,muscular,left,direct-source-geometry
UBERON:0001525|right,Right extensor carpi radialis brevis muscle,UBERON:0001525,FMA:38497,,muscular,right,direct-source-geometry
UBERON:0001525|left,Left extensor carpi radialis brevis muscle,UBERON:0001525,FMA:38497,,muscular,left,direct-source-geometry
UBERON:0001524|right,Right extensor carpi radialis longus muscle,UBERON:0001524,FMA:38494,,muscular,right,direct-source-geometry
UBERON:0001524|left,Left extensor carpi radialis longus muscle,UBERON:0001524,FMA:38494,,muscular,left,direct-source-geometry
UBERON:0007614|right,Right extensor digiti minimi muscle,UBERON:0007614,FMA:38503,,muscular,right,direct-source-geometry
UBERON:0007614|left,Left extensor digiti minimi muscle,UBERON:0007614,FMA:38503,,muscular,left,direct-source-geometry
UBERON:0007612|right,Right extensor digitorum communis,UBERON:0007612,FMA:38500,,muscular,right,direct-source-geometry
UBERON:0007612|left,Left extensor digitorum communis,UBERON:0007612,FMA:38500,,muscular,left,direct-source-geometry
FMA:38524|right,Right extensor indicis,,FMA:38524,,muscular,right,direct-source-geometry
FMA:38524|left,Left extensor indicis,,FMA:38524,,muscular,left,direct-source-geometry
UBERON:0017618|right,Right extensor pollicis brevis muscle,UBERON:0017618,FMA:38518,,muscular,right,direct-source-geometry
UBERON:0017618|left,Left extensor pollicis brevis muscle,UBERON:0017618,FMA:38518,,muscular,left,direct-source-geometry
UBERON:0003234|right,Right extensor pollicis longus muscle,UBERON:0003234,FMA:38521,,muscular,right,direct-source-geometry
UBERON:0003234|left,Left extensor pollicis longus muscle,UBERON:0003234,FMA:38521,,muscular,left,direct-source-geometry
UBERON:0001521|right,Right flexor carpi radialis muscle,UBERON:0001521,FMA:38459,,muscular,right,direct-source-geometry
UBERON:0001521|left,Left flexor carpi radialis muscle,UBERON:0001521,FMA:38459,,muscular,left,direct-source-geometry
UBERON:0001523|right,Right flexor digitorum profundus,UBERON:0001523,FMA:38478,,muscular,right,direct-source-geometry
UBERON:0001523|left,Left flexor digitorum profundus,UBERON:0001523,FMA:38478,,muscular,left,direct-source-geometry
UBERON:0008446|right,Right flexor pollicis longus muscle,UBERON:0008446,FMA:38481,,muscular,right,direct-source-geometry
UBERON:0008446|left,Left flexor pollicis longus muscle,UBERON:0008446,FMA:38481,,muscular,left,direct-source-geometry
UBERON:0001477|right,Right infraspinatus muscle,UBERON:0001477,FMA:32546,,muscular,right,direct-source-geometry
UBERON:0001477|left,Left infraspinatus muscle,UBERON:0001477,FMA:32546,,muscular,left,direct-source-geometry
FMA:37379|right,Right opponens pollicis,,FMA:37379,,muscular,right,direct-source-geometry
FMA:37379|left,Left opponens pollicis,,FMA:37379,,muscular,left,direct-source-geometry
UBERON:0016493|right,Right palmaris longus muscle,UBERON:0016493,FMA:38462,,muscular,right,direct-source-geometry
UBERON:0016493|left,Left palmaris longus muscle,UBERON:0016493,FMA:38462,,muscular,left,direct-source-geometry
FMA:38453|right,Right pronator quadratus,,FMA:38453,,muscular,right,direct-source-geometry
FMA:38453|left,Left pronator quadratus,,FMA:38453,,muscular,left,direct-source-geometry
UBERON:0001129|right,Right subscapularis muscle,UBERON:0001129,FMA:13413,,skeletal,right,direct-source-geometry
UBERON:0001129|left,Left subscapularis muscle,UBERON:0001129,FMA:13413,,skeletal,left,direct-source-geometry
UBERON:0003228|right,Right supinator muscle,UBERON:0003228,FMA:38512,,muscular,right,direct-source-geometry
UBERON:0003228|left,Left supinator muscle,UBERON:0003228,FMA:38512,,muscular,left,direct-source-geometry
UBERON:0002383|right,Right supraspinatus muscle,UBERON:0002383,FMA:9629,,muscular,right,direct-source-geometry
UBERON:0002383|left,Left supraspinatus muscle,UBERON:0002383,FMA:9629,,muscular,left,direct-source-geometry
UBERON:0001478|right,Right teres major muscle,UBERON:0001478,FMA:32549,,muscular,right,direct-source-geometry
UBERON:0001478|left,Left teres major muscle,UBERON:0001478,FMA:32549,,muscular,left,direct-source-geometry
UBERON:0010496|right,Right teres minor muscle,UBERON:0010496,FMA:32550,,muscular,right,direct-source-geometry
UBERON:0010496|left,Left teres minor muscle,UBERON:0010496,FMA:32550,,muscular,left,direct-source-geometry
FMA:71319|right,Right set of dorsal interossei of hand,,FMA:71319,,muscular,right,direct-source-geometry
FMA:71319|left,Left set of dorsal interossei of hand,,FMA:71319,,muscular,left,direct-source-geometry
FMA:71318|right,Right set of lumbricals of hand,,FMA:71318,,muscular,right,direct-source-geometry
FMA:71318|left,Left set of lumbricals of hand,,FMA:71318,,muscular,left,direct-source-geometry
FMA:71320|right,Right set of palmar interossei of hand,,FMA:71320,,muscular,right,direct-source-geometry
FMA:71320|left,Left set of palmar interossei of hand,,FMA:71320,,muscular,left,direct-source-geometry
UBERON:0007169|right,Right short head of biceps brachii,UBERON:0007169,FMA:37682,,muscular,right,direct-source-geometry
UBERON:0007169|left,Left short head of biceps brachii,UBERON:0007169,FMA:37682,,muscular,left,direct-source-geometry
FMA:34679|right,Right spinal part of deltoid,,FMA:34679,,muscular,right,direct-source-geometry
FMA:34679|left,Left spinal part of deltoid,,FMA:34679,,muscular,left,direct-source-geometry
FMA:46104|right,Right superficial head of flexor pollicis brevis,,FMA:46104,,muscular,right,direct-source-geometry
FMA:46104|left,Left superficial head of flexor pollicis brevis,,FMA:46104,,muscular,left,direct-source-geometry
FMA:46120|right,Right transverse head of adductor pollicis,,FMA:46120,,muscular,right,direct-source-geometry
FMA:46120|left,Left transverse head of adductor pollicis,,FMA:46120,,muscular,left,direct-source-geometry
FMA:38559|right,Right ulnar head of pronator teres,,FMA:38559,,muscular,right,direct-source-geometry
FMA:38559|left,Left ulnar head of pronator teres,,FMA:38559,,muscular,left,direct-source-geometry
FMA:38616|right,Right ulnar head of flexor carpi ulnaris,,FMA:38616,,muscular,right,direct-source-geometry
FMA:38616|left,Left ulnar head of flexor carpi ulnaris,,FMA:38616,,muscular,left,direct-source-geometry
FMA:32555|right,Right ascending part of trapezius,,FMA:32555,,muscular,right,direct-source-geometry
FMA:32555|left,Left ascending part of trapezius,,FMA:32555,,muscular,left,direct-source-geometry
FMA:32557|right,Right descending part of trapezius,,FMA:32557,,muscular,right,direct-source-geometry
FMA:32557|left,Left descending part of trapezius,,FMA:32557,,muscular,left,direct-source-geometry
FMA:23084|right,Right lumbar rotator,,FMA:23084,,muscular,right,direct-source-geometry
FMA:23084|left,Left lumbar rotator,,FMA:23084,,muscular,left,direct-source-geometry
FMA:23082|right,Right cervical rotator,,FMA:23082,,muscular,right,direct-source-geometry
FMA:23082|left,Left cervical rotator,,FMA:23082,,muscular,left,direct-source-geometry
FMA:23083,thoracic rotator,,FMA:23083,,muscular,unspecified,direct-source-geometry
UBERON:0008546|right,Right iliocostalis cervicis muscle,UBERON:0008546,FMA:22704,,muscular,right,direct-source-geometry
UBERON:0008546|left,Left iliocostalis cervicis muscle,UBERON:0008546,FMA:22704,,muscular,left,direct-source-geometry
UBERON:0011207|right,Right iliocostalis lumborum,UBERON:0011207,FMA:22702,,muscular,right,direct-source-geometry
UBERON:0011207|left,Left iliocostalis lumborum,UBERON:0011207,FMA:22702,,muscular,left,direct-source-geometry
UBERON:0001400|right,Right iliocostalis thoracis muscle,UBERON:0001400,FMA:22703,,muscular,right,direct-source-geometry
UBERON:0001400|left,Left iliocostalis thoracis muscle,UBERON:0001400,FMA:22703,,muscular,left,direct-source-geometry
UBERON:0005461|right,Right levator scapulae muscle,UBERON:0005461,FMA:32519,,skeletal,right,direct-source-geometry
UBERON:0005461|left,Left levator scapulae muscle,UBERON:0005461,FMA:32519,,skeletal,left,direct-source-geometry
UBERON:0001403|right,Right longissimus capitis,UBERON:0001403,FMA:22714,,muscular,right,direct-source-geometry
UBERON:0001403|left,Left longissimus capitis,UBERON:0001403,FMA:22714,,muscular,left,direct-source-geometry
UBERON:0001402|right,Right longissimus cervicis muscle,UBERON:0001402,FMA:22711,,muscular,right,direct-source-geometry
UBERON:0001402|left,Left longissimus cervicis muscle,UBERON:0001402,FMA:22711,,muscular,left,direct-source-geometry
UBERON:0001401|right,Right longissimus thoracis muscle,UBERON:0001401,FMA:22709,,muscular,right,direct-source-geometry
UBERON:0001401|left,Left longissimus thoracis muscle,UBERON:0001401,FMA:22709,,muscular,left,direct-source-geometry
FMA:13379|right,Right rhomboid major,,FMA:13379,,muscular,right,direct-source-geometry
FMA:13379|left,Left rhomboid major,,FMA:13379,,muscular,left,direct-source-geometry
